lon,lat,ruta
-70.4504129,-33.3567758,3
-70.4499698,-33.3570598,3
-70.4497014,-33.3574486,3
-70.4497088,-33.3578671,3
-70.4494145,-33.3578952,3
-70.4489341,-33.357335,3
-70.4489019,-33.3570758,3
-70.4474122,-33.3562399,3
-70.4452891,-33.3562625,3
-70.4445817,-33.3563058,3
-70.4439573,-33.3563382,3
-70.4424802,-33.3565645,3
-70.4419962,-33.3567507,3
-70.4435459,-33.3572292,3
-70.445142,-33.3576763,3
-70.4455154,-33.3576086,3
-70.4456179,-33.3577617,3
-70.444856,-33.3580004,3
-70.4434376,-33.3586793,3
-70.4433318,-33.3593507,3
-70.4430539,-33.359835,3
-70.4427308,-33.3604978,3
-70.4420893,-33.3612168,3
-70.4419472,-33.3622769,3
-70.4411207,-33.3632642,3
-70.4407543,-33.3642747,3
-70.4406798,-33.364498,3
-70.4407808,-33.3654674,3
-70.4414753,-33.367092,3
-70.4421067,-33.3676788,3
-70.4428953,-33.3682494,3
-70.4433901,-33.3697066,3
-70.4441448,-33.3701898,3
-70.4440965,-33.3703457,3
-70.443856,-33.3707666,3
-70.4452675,-33.370659,3
-70.4452252,-33.3708405,3
-70.4437772,-33.3713957,3
-70.4434158,-33.3719996,3
-70.4432228,-33.3727869,3
-70.4427874,-33.3734776,3
-70.4429723,-33.3743595,3
-70.4415515,-33.3735067,3
-70.4408637,-33.3734411,3
-70.4403905,-33.3738157,3
-70.4405056,-33.3748834,3
-70.4387812,-33.3744298,3
-70.4383694,-33.374725,3
-70.4399516,-33.3762416,3
-70.4408882,-33.3770827,3
-70.4397416,-33.3770828,3
-70.4404864,-33.3780359,3
-70.4411357,-33.378913,3
-70.4416641,-33.3808168,3
-70.4423808,-33.3814479,3
-70.4429243,-33.3823799,3
-70.443851,-33.3825466,3
-70.4454051,-33.3845659,3
-70.4473191,-33.3853919,3
-70.4494833,-33.3871495,3
-70.4503278,-33.3902279,3
-70.4512483,-33.3914582,3
-70.4523276,-33.3934732,3
-70.4535937,-33.3957475,3
-70.4540929,-33.3977223,3
-70.4540857,-33.3987627,3
-70.4530795,-33.3998219,3
-70.4526892,-33.4012205,3
-70.4523825,-33.4017468,3
-70.4529224,-33.403342,3
-70.4528487,-33.4052744,3
-70.4533708,-33.4073658,3
-70.4532181,-33.4083851,3
-70.4534109,-33.4091451,3
-70.4534081,-33.410206,3
-70.4533099,-33.4116504,3
-70.4529661,-33.4126406,3
-70.4527438,-33.4136209,3
-70.4525756,-33.4146153,3
-70.4533116,-33.4162705,3
-70.4519892,-33.4179655,3
-70.4509903,-33.41907,3
-70.4494171,-33.4202768,3
-70.44766,-33.421645,3
-70.4439307,-33.4245014,3
-70.4424677,-33.4246246,3
-70.4407329,-33.4247747,3
-70.4393138,-33.4251939,3
-70.4370154,-33.4260386,3
-70.434736,-33.4268671,3
-70.4337966,-33.4271078,3
-70.4312445,-33.4206934,3
-70.4299558,-33.4180321,3
-70.4288593,-33.4159294,3
-70.4271528,-33.4126611,3
-70.4258854,-33.409897,3
-70.4240197,-33.4092734,3
-70.4215273,-33.4090485,3
-70.4201469,-33.408397,3
-70.4193341,-33.4076399,3
-70.4187086,-33.4070787,3
-70.4186567,-33.4060918,3
-70.4180452,-33.4051237,3
-70.4174199,-33.4037297,3
-70.416685,-33.4028405,3
-70.4161096,-33.4009835,3
-70.4146974,-33.3999212,3
-70.4152839,-33.3971812,3
-70.4150066,-33.3958041,3
-70.4151527,-33.3950304,3
-70.4154341,-33.3943771,3
-70.4156697,-33.3933544,3
-70.4164056,-33.392724,3
-70.4167425,-33.3919328,3
-70.4165766,-33.3909023,3
-70.4161504,-33.389598,3
-70.4161657,-33.3890192,3
-70.4165865,-33.3881012,3
-70.4170647,-33.3869108,3
-70.4174234,-33.3857438,3
-70.4179106,-33.3845011,3
-70.4175045,-33.3835957,3
-70.4173415,-33.3832367,3
-70.4154912,-33.3775682,3
-70.4148239,-33.3761748,3
-70.4152993,-33.3736859,3
-70.4155122,-33.3725796,3
-70.4139828,-33.3727089,3
-70.4131028,-33.3730942,3
-70.412587,-33.3736336,3
-70.4119014,-33.372565,3
-70.411591,-33.3727295,3
-70.4108993,-33.3735177,3
-70.4097706,-33.3736917,3
-70.4089812,-33.374424,3
-70.4090806,-33.3749255,3
-70.408891,-33.3752758,3
-70.4078466,-33.3745225,3
-70.4067009,-33.3748566,3
-70.4056829,-33.3754194,3
-70.4049376,-33.3761818,3
-70.4043241,-33.376597,3
-70.4039903,-33.3751566,3
-70.4034598,-33.3749881,3
-70.4008956,-33.3752097,3
-70.3991271,-33.3745991,3
-70.397169,-33.3739458,3
-70.3970944,-33.3736599,3
-70.398605,-33.3718544,3
-70.4001822,-33.3716241,3
-70.3990407,-33.3704205,3
-70.3986992,-33.3696048,3
-70.3983925,-33.3697775,3
-70.31432337871841,-33.46707075152115,4
-70.31055325867797,-33.4656826890294,4
-70.30619540276852,-33.46546933241401,4
-70.29905379508654,-33.46359474453474,4
-70.30000975284723,-33.45957377297691,4
-70.30017611581954,-33.45761960673543,4
-70.29652909625118,-33.45578489807767,4
-70.29358307986783,-33.45465713864908,4
-70.28838275124653,-33.45261494481054,4
-70.28498468697343,-33.45256666126644,4
-70.28352730040147,-33.45474917726899,4
-70.27757041223623,-33.45882822582396,4
-70.27212845267164,-33.45974958537796,4
-70.26189438728915,-33.46008782646302,4
-70.2619428058437,-33.46009032669741,4
-70.25854769318515,-33.46186468879127,4
-70.25683850241923,-33.46550525250363,4
-70.25671759321371,-33.46850211097939,4
-70.25812933298168,-33.47105360327738,4
-70.25527342852773,-33.47306437759546,4
-70.25347536580976,-33.47497812304415,4
-70.25001701229417,-33.47756744982983,4
-70.25114463629288,-33.46889482235574,4
-70.25277588587448,-33.46329929269875,4
-70.25035744579434,-33.46189406519548,4
-70.24710758173846,-33.45987832304513,4
-70.24534608004284,-33.45828669168822,4
-70.24467338247162,-33.45758236582224,4
-70.2454531066775,-33.4544694555879,4
-70.24781905678316,-33.4503565319018,4
-70.24794502361509,-33.44785502048644,4
-70.24950759149436,-33.4462941952716,4
-70.25158666192452,-33.44568433050781,4
-70.25200817247988,-33.44400731550023,4
-70.25382651460338,-33.44063238438846,4
-70.25288206901502,-33.43965951148181,4
-70.24891856248065,-33.4372902827158,4
-70.24455901086063,-33.43408620834477,4
-70.24284869382126,-33.43291752313318,4
-70.2405256838282,-33.43049913101274,4
-70.23857974353956,-33.42866848509892,4
-70.23624635235468,-33.42584294908796,4
-70.2360377869022,-33.42402929239778,4
-70.23599878438247,-33.42323284788745,4
-70.23549612098329,-33.42239847674023,4
-70.2341052796978,-33.42255735011324,4
-70.23276721185705,-33.4216527250269,4
-70.23131366373534,-33.42046564881591,4
-70.22979820791704,-33.41961925516691,4
-70.22631825772783,-33.41549784521474,4
-70.2242001295625,-33.41442086513195,4
-70.224027280048,-33.41418476026194,4
-70.22117254569876,-33.40789556741505,4
-70.22140485993215,-33.40656910204186,4
-70.2232582691315,-33.40423739174916,4
-70.22327398447793,-33.40339200392233,4
-70.22276172226366,-33.40235625135981,4
-70.22136312990176,-33.40103240337114,4
-70.21954506171964,-33.40092034569204,4
-70.21810215540738,-33.4008536671086,4
-70.21758279682665,-33.4003941716925,4
-70.21717454124723,-33.4001346700887,4
-70.21918901599894,-33.3994731661577,4
-70.2217211038824,-33.39816714829909,4
-70.22311445033355,-33.39900262313767,4
-70.22453059476332,-33.39875584134304,4
-70.22556144107321,-33.39710665837606,4
-70.22647737565441,-33.39649630840182,4
-70.22757656688577,-33.39407785764767,4
-70.22588509795621,-33.39381162933153,4
-70.2227976029619,-33.39264133206206,4
-70.2187571551046,-33.39135724782618,4
-70.21552292558431,-33.39050592378629,4
-70.21445911799375,-33.3894817236114,4
-70.2136910672562,-33.38901905677417,4
-70.21246168816319,-33.38806067027716,4
-70.21288129409692,-33.38611127906283,4
-70.21174935052976,-33.385125108262,4
-70.21011993543436,-33.38578411485368,4
-70.20857629426588,-33.38663326779191,4
-70.20714356032825,-33.38691462498973,4
-70.2049661243884,-33.38818490969461,4
-70.20329028249637,-33.39086944066893,4
-70.20466563672173,-33.38739402900931,4
-70.20616737099974,-33.38441168680498,4
-70.20741058091363,-33.38293950290161,4
-70.20737891366174,-33.37923414001005,4
-70.20728517627225,-33.37625541699582,4
-70.20741024939181,-33.37329706489884,4
-70.2112163270062,-33.37109490494389,4
-70.2128014817997,-33.37032336612696,4
-70.21541528308684,-33.36881693060847,4
-70.21888722696619,-33.36837768796109,4
-70.22158456782378,-33.36771363971418,4
-70.22288204886853,-33.36745417782779,4
-70.22365026426604,-33.36719027983397,4
-70.22452587100646,-33.36746282960209,4
-70.22612434613376,-33.36752850298289,4
-70.22882742210066,-33.36652630330629,4
-70.22988181348502,-33.36622866670094,4
-70.23090633755213,-33.36591285572901,4
-70.23159541082657,-33.36562761354723,4
-70.23272992446306,-33.36452777373449,4
-70.23443839124191,-33.36344355524143,4
-70.23575279799505,-33.36370901702133,4
-70.23676482538096,-33.36533870114762,4
-70.23652811452071,-33.36596372909165,4
-70.2369257960953,-33.36651530718303,4
-70.23767191931935,-33.36694415142296,4
-70.2375768249199,-33.36763056916111,4
-70.23799585517878,-33.3682936086825,4
-70.23936821269345,-33.36977684252079,4
-70.24003834321313,-33.37054423745469,4
-70.24092236115055,-33.37144024550581,4
-70.24167210321323,-33.37262349942333,4
-70.24144315017189,-33.37409192485828,4
-70.24160429288898,-33.37514883780721,4
-70.24338228550144,-33.37516288335569,4
-70.24593656758647,-33.37610588122639,4
-70.24695161847796,-33.37747739679807,4
-70.24760616543087,-33.37877730394285,4
-70.24805492007485,-33.37904324499497,4
-70.24843708494718,-33.37884290714731,4
-70.24877218709594,-33.37870481046043,4
-70.24909376775898,-33.37860883988279,4
-70.24922328685282,-33.37871577215848,4
-70.24946328235774,-33.37887014911309,4
-70.24983754847379,-33.37906173688517,4
-70.25023217357982,-33.37894872721575,4
-70.2505073130164,-33.37882663949775,4
-70.25067980519984,-33.3786093265377,4
-70.2509756922033,-33.3783952069643,4
-70.25130751646091,-33.37829245734056,4
-70.25188319028803,-33.37820827102301,4
-70.25245242110395,-33.37822598492012,4
-70.25288107383018,-33.37833148129764,4
-70.25312180661093,-33.37830257907906,4
-70.25346777560212,-33.37839967463255,4
-70.25355992898778,-33.3785793122333,4
-70.25377472382542,-33.37866290473355,4
-70.25400053358125,-33.37877482215351,4
-70.25433023944358,-33.37899573258819,4
-70.25431537566898,-33.37900325272511,4
-70.25452451719349,-33.37916575943495,4
-70.25829769104894,-33.37842253182747,4
-70.26090422408654,-33.37816510029813,4
-70.26106061806263,-33.37714618135933,4
-70.26174419276171,-33.37618286115269,4
-70.26256199504746,-33.37606733675412,4
-70.2630376190048,-33.37595143811509,4
-70.2647253283081,-33.37561447129905,4
-70.2652101957157,-33.37438185761904,4
-70.26518751591992,-33.37404179473608,4
-70.26544315910773,-33.37391887632427,4
-70.26575735647054,-33.37378906817109,4
-70.2670954501933,-33.37346251299915,4
-70.26782784967942,-33.37235279798745,4
-70.26796310699122,-33.3719252857049,4
-70.26826548885364,-33.37176673751105,4
-70.26844189341645,-33.37168503909932,4
-70.26850671476713,-33.37155178837755,4
-70.26865760623016,-33.37165987946408,4
-70.26870286753635,-33.37176874654325,4
-70.26901056407517,-33.37198285397012,4
-70.26905554247563,-33.37199956777336,4
-70.26911171840618,-33.37205015874824,4
-70.26957789508938,-33.37215734778962,4
-70.26976570615899,-33.37216643476567,4
-70.26980556774231,-33.37216910109307,4
-70.2701737968268,-33.37218245422878,4
-70.2705005755778,-33.37223784378103,4
-70.27104271927345,-33.37253054166993,4
-70.27654440764118,-33.37175142181594,4
-70.27909344462063,-33.37073950416525,4
-70.28441864315283,-33.36925983507718,4
-70.2882544257548,-33.3649465494191,4
-70.29086269665778,-33.3602579736686,4
-70.29309317957593,-33.35935260739255,4
-70.29471890501182,-33.35987318898902,4
-70.29652907125461,-33.3604834780071,4
-70.29865475819217,-33.36024606564919,4
-70.30105830553121,-33.36014482656931,4
-70.30543780544384,-33.36004584272672,4
-70.30710198757806,-33.35938707383136,4
-70.30777841333713,-33.35774069662975,4
-70.30888540905225,-33.35755347472433,4
-70.30977076519149,-33.35727674163144,4
-70.31084024268034,-33.35734192397859,4
-70.31161320390386,-33.3563264223051,4
-70.3120717647266,-33.35591492442192,4
-70.31306629468658,-33.3556837471573,4
-70.31402073838059,-33.3556275389321,4
-70.3145492528268,-33.35525187390167,4
-70.31589518953683,-33.35539006263323,4
-70.31673296839804,-33.35547498110208,4
-70.31770465859663,-33.35564700436048,4
-70.31841723171287,-33.35581022560962,4
-70.31849527531408,-33.35480462352236,4
-70.31973918026581,-33.35673807549833,4
-70.31993486027521,-33.35674775688644,4
-70.31971683018281,-33.35608008258445,4
-70.3195157730096,-33.35438561171549,4
-70.32036505235533,-33.35568421798578,4
-70.32147282207747,-33.35705551711156,4
-70.32270595281908,-33.35686187107017,4
-70.3237301568238,-33.35678203065173,4
-70.3241711487038,-33.35691869183867,4
-70.32417738671997,-33.35693048137747,4
-70.32427272267789,-33.35714335391162,4
-70.32510444800428,-33.35815322164044,4
-70.3254357249968,-33.35830822182164,4
-70.32654548821048,-33.35861125078085,4
-70.3279835394236,-33.35886876835745,4
-70.32873349046037,-33.35893468657532,4
-70.32954770704934,-33.35861657896871,4
-70.33044276872216,-33.35839269707171,4
-70.33097172638469,-33.35846638071659,4
-70.33125884107514,-33.35850555382996,4
-70.33176475935551,-33.35857248022021,4
-70.33210744676526,-33.35870340652878,4
-70.332127006623125,-33.35772535213455,4
-70.33235012074734,-33.35726583605027,4
-70.33319330875158,-33.35680694253655,4
-70.33335762762864,-33.3554940121877,4
-70.33398158022837,-33.35450372619318,4
-70.33455879050057,-33.35270225772656,4
-70.33410691634374,-33.35171676284126,4
-70.33450194114752,-33.35089951526437,4
-70.33492504783923,-33.35004577861353,4
-70.33578753789251,-33.34969640066783,4
-70.33585707067587,-33.34908015286348,4
-70.3353601034218,-33.34869577197301,4
-70.33456899934096,-33.34739433484772,4
-70.33440542887071,-33.34636273747809,4
-70.33510387281237,-33.34637757711977,4
-70.33543915529002,-33.3455360949462,4
-70.33583284366054,-33.34518280627899,4
-70.3363850666789,-33.34493381339892,4
-70.33753535620987,-33.34371316689735,4
-70.33706084481592,-33.34336200646727,4
-70.33680230684335,-33.34246140864215,4
-70.33670937098888,-33.3404525152779,4
-70.3378383315214,-33.33898509189996,4
-70.3382694067685,-33.33773916153476,4
-70.3391508604756,-33.33730885422306,4
-70.33929275758453,-33.33622215636952,4
-70.33900320723568,-33.33524602225514,4
-70.33925408659051,-33.33496323491024,4
-70.34060306520078,-33.33428257175385,4
-70.34041382059087,-33.33285064649559,4
-70.34058299296386,-33.33218905475757,4
-70.34304654670605,-33.32995828059985,4
-70.34329059222344,-33.32906414890728,4
-70.34265958676455,-33.3279208303645,4
-70.34193849100053,-33.32599580315348,4
-70.34080215833747,-33.32366340592547,4
-70.33912916814471,-33.31954185875291,4
-70.3394410643885,-33.31818028808869,4
-70.33804204801251,-33.31647081159628,4
-70.33821014077849,-33.31465716509791,4
-70.33847012907668,-33.31399159562282,4
-70.33821155225422,-33.31133693766635,4
-70.33780408109635,-33.30831420280164,4
-70.33758759314902,-33.30575561471854,4
-70.33747072992973,-33.3042863122368,4
-70.3400405347387,-33.30244186589169,4
-70.3436903334546,-33.30206290659152,4
-70.3470294694611,-33.30168520089082,4
-70.34727532191063,-33.30072567832064,4
-70.34881740993615,-33.30053565900192,4
-70.35106060854248,-33.29857968366454,4
-70.35327808044151,-33.29886372313284,4
-70.35606930950529,-33.29825226397085,4
-70.35735147525916,-33.29801160436398,4
-70.36049535518822,-33.29608446785709,4
-70.36403675329045,-33.29518995774959,4
-70.37213700407413,-33.29470200001774,4
-70.37371000497684,-33.29443086750079,4
-70.37944243168182,-33.29574252775619,4
-70.38278951684006,-33.29648390038385,4
-70.38472062394231,-33.29675843843481,4
-70.38722999746037,-33.29610583744204,4
-70.38582858438171,-33.29713180239039,4
-70.38476623927052,-33.29798720953053,4
-70.38443199594654,-33.2988848084021,4
-70.38525748652974,-33.29983780167452,4
-70.3860120513511,-33.30047771189456,4
-70.38652391587476,-33.30104338691653,4
-70.38672605630434,-33.3027324082552,4
-70.38702571596848,-33.30366870572786,4
-70.3874632839502,-33.3045835070905,4
-70.38799808026882,-33.30566037094997,4
-70.38842701053261,-33.30638000713796,4
-70.38867160295736,-33.30739317162733,4
-70.38862751046396,-33.30827915064697,4
-70.38919098248824,-33.30912197891858,4
-70.39317520977178,-33.31016815421397,4
-70.3950182282988,-33.31158724068722,4
-70.39662369284011,-33.31319380609096,4
-70.39743728455714,-33.3145449753511,4
-70.39757683809832,-33.31512959288997,4
-70.39759412786763,-33.31563931694869,4
-70.39723348153684,-33.31653302596454,4
-70.39734921492219,-33.31712829482364,4
-70.39722494089477,-33.31806515798319,4
-70.39635113783203,-33.31884073221982,4
-70.39596189689085,-33.31936395394193,4
-70.39680618252764,-33.32014030966369,4
-70.39860874143217,-33.32132091446071,4
-70.39959582666816,-33.32226871359332,4
-70.40073182334795,-33.32224146108777,4
-70.40088275793612,-33.32370824221789,4
-70.40144473857728,-33.32475960033452,4
-70.40084005680968,-33.32589845924839,4
-70.40188644356611,-33.32668646120452,4
-70.40273698357204,-33.32689971232095,4
-70.40357559010656,-33.32689966991587,4
-70.40436796433815,-33.32679077512934,4
-70.40522298557569,-33.32669172095059,4
-70.40644004933611,-33.32711725460037,4
-70.40752505905034,-33.32815913814681,4
-70.40888956439032,-33.32849089862809,4
-70.4097919578647,-33.32891356567324,4
-70.41059720755173,-33.32889217562371,4
-70.41062042745943,-33.32884681003314,4
-70.41152505335191,-33.32799827035825,4
-70.41284701865692,-33.32859284146446,4
-70.41424130624698,-33.32960256905297,4
-70.4149202612862,-33.33056584356072,4
-70.41603641276254,-33.33218526028083,4
-70.41668066535676,-33.3331598772117,4
-70.41821449348545,-33.33398390688017,4
-70.4202365699346,-33.3356281718928,4
-70.4210223022573,-33.33668019301224,4
-70.42178250224632,-33.33782806002075,4
-70.42299494913158,-33.33900609542977,4
-70.42323959024138,-33.33938445101717,4
-70.42426038101007,-33.34029393977947,4
-70.4262233130154,-33.34117676650957,4
-70.42708740215038,-33.34157667504837,4
-70.42885589635932,-33.3432612591148,4
-70.43014232664935,-33.34513364012133,4
-70.43101101484913,-33.34604367707691,4
-70.43144249727595,-33.34668621405351,4
-70.43191382617631,-33.34798481176553,4
-70.43207041435055,-33.348975372547,4
-70.43284336179117,-33.3489893877179,4
-70.4339488850782,-33.3488116337157,4
-70.43467449764536,-33.34867186850401,4
-70.43546853956194,-33.34913014834549,4
-70.43635568149641,-33.3504234868924,4
-70.43740238391298,-33.35151590957047,4
-70.43879480761356,-33.35214583544688,4
-70.4404237441325,-33.35293376100603,4
-70.44214039976622,-33.35339215243207,4
-70.44595879539878,-33.35363433407881,4
-70.44775640644495,-33.35411374445378,4
-70.4484587475381,-33.35442350142791,4
-70.44932232621242,-33.3547243221382,4
-70.44999788687545,-33.35478206083663,4
-70.45043201710419,-33.35597040283528,4
-70.4504397158556,-33.35677381676941,4
-70.4499677123121,-33.35706706681012,4
-70.4497025475265,-33.35740326677927,4
-70.44967930174693,-33.35787372543274,4
-70.44959214992429,-33.35801788737481,4
-70.44941429591961,-33.35788942944982,4
-70.44877231739815,-33.35726269578961,4
-70.44900830894585,-33.35713898615204,4
-70.44816406226148,-33.35652304170192,4
-70.44736384015468,-33.35622820294917,4
-70.44614390452179,-33.35619802066681,4
-70.44521358785614,-33.35627139725788,4
-70.44452227078948,-33.3563449229143,4
-70.44392307398157,-33.35633541502233,4
-70.44246219779399,-33.35654789398568,4
-70.44200408606683,-33.3567648177402,4
-70.44273411382368,-33.35687523318089,4
-70.44333596640877,-33.35708690239397,4
-70.4437181797313,-33.35722713511687,4
-70.4451329524692,-33.35766957476766,4
-70.44551358982653,-33.35758003076148,4
-70.44562285390306,-33.35774378597512,4
-70.44487500920003,-33.35803896084498,4
-70.44342631474314,-33.35864080206613,4
-70.44318177507455,-33.35885514931768,4
-70.44330284861626,-33.35902139198286,4
-70.44344302890268,-33.35919255431016,4
-70.44334965216831,-33.35934698267958,4
-70.443061758413,-33.3598435333214,4
-70.44272732216207,-33.36049620856313,4
-70.4420823167084,-33.36119931889703,4
-70.44193836535251,-33.36228303005859,4
-70.44106208812009,-33.36324846884575,4
-70.44075270858879,-33.36426803298662,4
-70.4406620493097,-33.36449973154975,4
-70.44071692766985,-33.36544363091106,4
-70.44088730100304,-33.36622583426752,4
-70.44147509312914,-33.36709297683505,4
-70.44146680320364,-33.36738903636314,4
-70.44209335507517,-33.3676771438053,4
-70.44264203564799,-33.36777203694687,4
-70.44289609631383,-33.36803191543346,4
-70.44285203875282,-33.36824064979794,4
-70.44266497189115,-33.3686707072907,4
-70.44230089215259,-33.36890175654509,4
-70.44241347649708,-33.36920867950436,4
-70.44278324906584,-33.36945788099862,4
-70.44344916777636,-33.36969232067413,4
-70.44370148034379,-33.36979214291466,4
-70.44396903275329,-33.37000693392827,4
-70.44410835939208,-33.37018224729728,4
-70.44405029608357,-33.37032310994642,4
-70.44385453949383,-33.37076373901966,4
-70.44439050967871,-33.37074996172225,4
-70.44478737023128,-33.37070585478831,4
-70.44483046126548,-33.37069577199188,4
-70.44528277597833,-33.37063601833197,4
-70.44518798078121,-33.37083838016751,4
-70.44465496678995,-33.37099454315706,4
-70.44399215536745,-33.37118339139258,4
-70.4437468690739,-33.37136247077194,4
-70.443435470473,-33.37201217460351,4
-70.44323130882718,-33.37279489398588,4
-70.44278875519846,-33.37348611961275,4
-70.44294938571186,-33.3743552121669,4
-70.44242571536154,-33.37408626394389,4
-70.44190306325552,-33.37367674704551,4
-70.44150766705773,-33.37351048803836,4
-70.44084779123452,-33.37344762317051,4
-70.44036886426703,-33.37382838880761,4
-70.4404280644239,-33.3749112231197,4
-70.4395391438566,-33.37486339420564,4
-70.43906079677654,-33.37466413431677,4
-70.43882307401772,-33.37444253499527,4
-70.43838632057924,-33.37471983103566,4
-70.43847643448541,-33.37512792895351,4
-70.4385719780042,-33.37532465790171,4
-70.43899026456036,-33.37564849629399,4
-70.43900140851514,-33.37565826820902,4
-70.43926535591169,-33.37586279547533,4
-70.43964823823086,-33.37605342905835,4
-70.43995453671104,-33.37623216401355,4
-70.4403278528133,-33.3765495641916,4
-70.44063841317646,-33.37681063890334,4
-70.44084296122051,-33.377088262039,4
-70.4397593805403,-33.3770806840228,4
-70.43999724369533,-33.37742297142791,4
-70.4403030288871,-33.37760689847915,4
-70.44034877680657,-33.37784843694835,4
-70.44051486089,-33.37802146777569,4
-70.4406606702547,-33.37822949352752,4
-70.44086243305445,-33.37856133914176,4
-70.44100551471068,-33.37886989291528,4
-70.44114870996101,-33.37892133970884,4
-70.44131236292638,-33.37926617580736,4
-70.44134639896038,-33.37954088125812,4
-70.44153080643103,-33.37987358448278,4
-70.44149523212346,-33.38007024874246,4
-70.44157428497661,-33.38034706391857,4
-70.44165234172215,-33.38068449605758,4
-70.44166834647592,-33.38082669402931,4
-70.44166821106688,-33.38116097033566,4
-70.44187242592103,-33.38130240875473,4
-70.44235581472972,-33.38144434700231,4
-70.44258561708705,-33.38176210602307,4
-70.44269877184395,-33.38203516699368,4
-70.44272253018427,-33.38219687865399,4
-70.44287614348792,-33.38234649531691,4
-70.44291777991698,-33.3823775737372,4
-70.44307352149232,-33.38257673611066,4
-70.44328422942667,-33.38262815450167,4
-70.44342108154959,-33.38263780555818,4
-70.44347766414012,-33.3826360852822,4
-70.44350543791185,-33.38264017694721,4
-70.44378995809794,-33.38257094324598,4
-70.44386970000573,-33.38254536855303,4
-70.44398774862412,-33.38281988828638,4
-70.44422202856411,-33.38293767513188,4
-70.44423101819777,-33.38295694610736,4
-70.44453610442169,-33.38311674053841,4
-70.44471496096232,-33.3833798702419,4
-70.4447671257371,-33.38353260131474,4
-70.44502063649658,-33.38396873523257,4
-70.44516629918212,-33.38425061026393,4
-70.44534959420506,-33.38448171465929,4
-70.44539882335152,-33.38455428766771,4
-70.44556893108751,-33.38471149443279,4
-70.44571477964607,-33.38483640045555,4
-70.44607861994858,-33.38503570813521,4
-70.44637638683855,-33.38512448661285,4
-70.44656977136039,-33.3852303473135,4
-70.4468656601687,-33.38534547014794,4
-70.44707645801113,-33.38540372601665,4
-70.4472096975415,-33.3854035034872,4
-70.44721853413543,-33.38540260411565,4
-70.44729312938009,-33.3853959974812,4
-70.44746252475784,-33.38560401521106,4
-70.44769502527008,-33.38578626222859,4
-70.44803438586594,-33.38591985934819,4
-70.44804929378965,-33.38593132903941,4
-70.44847499090913,-33.38618305830737,4
-70.44862316534251,-33.38642197949011,4
-70.44893884143174,-33.38674935133551,4
-70.44933696406856,-33.38700268251553,4
-70.44945166450579,-33.38714688504682,4
-70.44943662320135,-33.38766391221429,4
-70.44953986927007,-33.38812638987665,4
-70.4499055591016,-33.38866889253743,4
-70.4501245420763,-33.38925691114802,4
-70.45026568201295,-33.38981219590463,4
-70.45023677868954,-33.39011628181352,4
-70.45034893770689,-33.39023405505861,4
-70.4505792898144,-33.39060863000842,4
-70.45096341575977,-33.39095802423192,4
-70.45121431879663,-33.39127819140058,4
-70.45129623293994,-33.39145671413834,4
-70.45141042143364,-33.3916795999635,4
-70.45140825102543,-33.39202657497103,4
-70.45153997713363,-33.39227700066184,4
-70.45181470667335,-33.39276067800602,4
-70.45204286048101,-33.39309610171112,4
-70.45224299107835,-33.39348647603948,4
-70.45225752264639,-33.39425033679868,4
-70.45286445437914,-33.39470032708201,4
-70.45287890726057,-33.39516236716727,4
-70.4529391359996,-33.39547245302219,4
-70.45357882221819,-33.39572747124095,4
-70.45393939245128,-33.39613880779301,4
-70.45377071291306,-33.39640668771423,4
-70.45374723282022,-33.39681000856065,4
-70.45374770823065,-33.39704676837434,4
-70.4540064395129,-33.3974495068476,4
-70.45408206448211,-33.39771274185215,4
-70.45398045828816,-33.398106695483,4
-70.45404822178688,-33.39876707953676,4
-70.45325409216724,-33.39971759252789,4
-70.4530360694996,-33.39982851088574,4
-70.45288849811803,-33.40007129189067,4
-70.45280055700857,-33.4004995360992,4
-70.45270649550456,-33.40103608344046,4
-70.45271324497266,-33.40124516304453,4
-70.45237903022938,-33.40173360809241,4
-70.45237733811334,-33.40218386279703,4
-70.45252503818492,-33.4026502788891,4
-70.45264622497871,-33.40295930429298,4
-70.4527940508117,-33.40337621470226,4
-70.45275760535536,-33.40391008362297,4
-70.45277719743399,-33.40416074142382,4
-70.45287941166124,-33.40463901311426,4
-70.45289837997078,-33.40486815692627,4
-70.4529263886836,-33.40512866274348,4
-70.45288510226177,-33.4052864482588,4
-70.45324952836995,-33.40642903072493,4
-70.45328654725127,-33.40702252039123,4
-70.45320977681882,-33.40739617283219,4
-70.45315860087204,-33.4076062438948,4
-70.45307761672211,-33.40807705564987,4
-70.45311818338311,-33.40834697469198,4
-70.45312879049555,-33.40885638233056,4
-70.45328345014755,-33.40909358458055,4
-70.45350036067103,-33.40948497558446,4
-70.45350884773066,-33.40968786918478,4
-70.45350569855344,-33.40969538983818,4
-70.45347790704696,-33.40998035520619,4
-70.45328363082044,-33.4103652194636,4
-70.45323276185384,-33.4107340044937,4
-70.45327161338268,-33.41110074657286,4
-70.45334253811649,-33.41142362391895,4
-70.45330831061864,-33.41162736084728,4
-70.45326176295326,-33.41206413405006,4
-70.45319814352743,-33.4123569077674,4
-70.45291953117481,-33.41265145212424,4
-70.45275751169137,-33.41298277938619,4
-70.45271785366546,-33.41325449087768,4
-70.45271596713634,-33.4135631498187,4
-70.45272502356937,-33.41363376508517,4
-70.45270551388253,-33.4141374542339,4
-70.45259748977045,-33.4142473722988,4
